HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.experiment,Input.reward,Input.rose_cost,Input.daisy_cost,Input.tulip_cost,Input.flower_cost,Answer.Age,Answer.English,Answer.Gender,Answer.Language,Answer.daisy,Answer.experiment,Answer.rose,Answer.tulip,Answer.sanity,Answer.Comments
3KVQ0UJWPXLV4CGLFVTYR3PC3GIW54,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3BEFOD78W6TJP1G0NQ932XDS9LXM44,A3N7R7P9HP2YB6,Approved,Sat Dec 26 06:56:11 PST 2015,Sat Dec 26 07:06:38 PST 2015,Tue Dec 29 07:06:38 PST 2015,Sun Dec 27 07:27:25 PST 2015,,,627,100% (2/2),100% (2/2),100% (2/2),6,0.85,0.6,1.2,2.8,2,49,No,Male,English,0,6,0,0,1,"ON the surface it seems simple, but the more thought involved belies that assumption. It is a fascinating experiment, good luck."
3KVQ0UJWPXLV4CGLFVTYR3PC3GIW54,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3C2NJ6JBKAHF45MDVD5FMX5UUXIN2G,A3ACR8IG31Q7K6,Approved,Sat Dec 26 09:05:52 PST 2015,Sat Dec 26 09:07:57 PST 2015,Tue Dec 29 09:07:57 PST 2015,Sun Dec 27 07:27:25 PST 2015,,,125,100% (2/2),100% (1/1),100% (1/1),6,0.85,0.6,1.2,2.8,2,33,No,Female,English,0.11,6,0,0.78,0.04,
3KVQ0UJWPXLV4CGLFVTYR3PC3GIW54,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3FFJ6VRIL1OGUU88JAO9Y1GYB4F0IC,A3PYB8Z6FFWSOV,Approved,Sat Dec 26 19:06:34 PST 2015,Sat Dec 26 19:07:57 PST 2015,Tue Dec 29 19:07:57 PST 2015,Sun Dec 27 07:27:25 PST 2015,,,83,100% (11/11),100% (9/9),100% (9/9),6,0.85,0.6,1.2,2.8,2,26,No,Female,English,0,6,0,0.35,0.33,
3KVQ0UJWPXLV4CGLFVTYR3PC3GIW54,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3FQ5JJ512LOALLQ3KJBJMTROBXFKNA,A1R08EZI5C4YS2,Approved,Sat Dec 26 13:17:37 PST 2015,Sat Dec 26 13:20:15 PST 2015,Tue Dec 29 13:20:15 PST 2015,Sun Dec 27 07:27:25 PST 2015,,,158,100% (1/1),100% (1/1),100% (1/1),6,0.85,0.6,1.2,2.8,2,42,No,Female,English,0,6,0,0.56,0.87,
3KVQ0UJWPXLV4CGLFVTYR3PC3GIW54,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3LJ7UR74RHDP7J10ZRO3FC2SEBC4NR,A1GKEEI844CEKI,Approved,Sat Dec 26 08:33:33 PST 2015,Sat Dec 26 08:34:04 PST 2015,Tue Dec 29 08:34:04 PST 2015,Sun Dec 27 07:27:26 PST 2015,,,31,100% (10/10),100% (9/9),100% (9/9),6,0.85,0.6,1.2,2.8,2,37,No,Male,English,0.04,6,0.1,0.81,0.82,
3KVQ0UJWPXLV4CGLFVTYR3PC3GIW54,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3NPI0JQDAO59RPS3U723R9JFUTAPTS,A2VIJLBSZATX3W,Approved,Sat Dec 26 21:13:07 PST 2015,Sat Dec 26 21:15:40 PST 2015,Tue Dec 29 21:15:40 PST 2015,Sun Dec 27 07:27:26 PST 2015,,,153,100% (1/1),100% (1/1),100% (1/1),6,0.85,0.6,1.2,2.8,2,44,No,Female,English,0,6,0,0.02,1,none
3KVQ0UJWPXLV4CGLFVTYR3PC3GIW54,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3RUIQRXJBBOVHR50T675O10EV26LLY,A16WTL2DOIQ5SV,Approved,Sat Dec 26 08:29:40 PST 2015,Sat Dec 26 08:31:01 PST 2015,Tue Dec 29 08:31:01 PST 2015,Sun Dec 27 07:27:26 PST 2015,,,81,100% (1/1),100% (1/1),100% (1/1),6,0.85,0.6,1.2,2.8,2,23,No,Male,English,0,6,0,1,1,
3KVQ0UJWPXLV4CGLFVTYR3PC3GIW54,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3RXPCZQMQPB25SNVP5S6RUMS1FCG1E,A2OAZPREKF6PQR,Approved,Sat Dec 26 07:06:38 PST 2015,Sat Dec 26 07:06:55 PST 2015,Tue Dec 29 07:06:55 PST 2015,Sun Dec 27 07:27:26 PST 2015,,,17,100% (9/9),100% (9/9),100% (9/9),6,0.85,0.6,1.2,2.8,2,26,Yes,Female,Telugu,0,6,0,1,1,no
3KVQ0UJWPXLV4CGLFVTYR3PC3GIW54,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3TEM0PF1Q5XZMJSMRWNY740LJVU0DP,A3NI7KS3MIX1SO,Approved,Sat Dec 26 08:45:06 PST 2015,Sat Dec 26 08:52:59 PST 2015,Tue Dec 29 08:52:59 PST 2015,Sun Dec 27 07:27:26 PST 2015,,,473,100% (1/1),100% (1/1),100% (1/1),6,0.85,0.6,1.2,2.8,2,28,No,Female,English,0,6,0,0,0,
3KVQ0UJWPXLV4CGLFVTYR3PC3GIW54,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3URFVVM165II569YHLQFN37VN2CZUU,AVOF14300525D,Approved,Sat Dec 26 10:14:20 PST 2015,Sat Dec 26 10:17:02 PST 2015,Tue Dec 29 10:17:02 PST 2015,Sun Dec 27 07:27:26 PST 2015,,,162,100% (2/2),100% (1/1),100% (1/1),6,0.85,0.6,1.2,2.8,2,55,No,Female,English,1,6,0.98,1,1,
3KVQ0UJWPXLV4CGLFVTYR3PC3GIW54,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3V5Q80FXIXR801T3DUL0DJ7OPGV23J,A2I8VBHRESMG9S,Approved,Sat Dec 26 10:25:02 PST 2015,Sat Dec 26 10:25:47 PST 2015,Tue Dec 29 10:25:47 PST 2015,Sun Dec 27 07:27:27 PST 2015,,,45,100% (9/9),100% (9/9),100% (9/9),6,0.85,0.6,1.2,2.8,2,58,No,Male,English,0,6,0,0,1,
3KVQ0UJWPXLV4CGLFVTYR3PC3GIW54,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3ZSANO2JCF7WLCQUR4185A9PQ05SFR,A3KOVCQYR8K3HY,Approved,Sat Dec 26 12:48:54 PST 2015,Sat Dec 26 12:50:25 PST 2015,Tue Dec 29 12:50:25 PST 2015,Sun Dec 27 07:27:27 PST 2015,,,91,100% (5/5),100% (5/5),100% (5/5),6,0.85,0.6,1.2,2.8,2,47,Yes,Female,English,0.05,6,0,0.62,0.43,Thank you.
3KVQ0UJWPXLV4CGLFVTYR3PC3GIW54,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3ZWFC4W1UU7KKXQHCF13F04T431RFR,A2BO8M77CS3SGZ,Approved,Sun Dec 27 04:06:44 PST 2015,Sun Dec 27 04:12:38 PST 2015,Wed Dec 30 04:12:38 PST 2015,Sun Dec 27 07:27:27 PST 2015,,,354,100% (8/8),100% (8/8),100% (8/8),6,0.85,0.6,1.2,2.8,2,31,No,Female,English,0,6,0,0.92,0.91,
3R5LWXWHR08899AV6W8BXJU82R2GXZ,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3180JW2OT4CBKCEFYYFLRXRP5NXJ52,A3D9L5CQXK1YJL,Approved,Sat Dec 26 06:54:58 PST 2015,Sat Dec 26 07:20:19 PST 2015,Tue Dec 29 07:20:19 PST 2015,Sun Dec 27 07:27:29 PST 2015,,,1521,100% (5/5),100% (1/1),100% (1/1),7,0.85,0.6,1.2,2.8,2.4,46,No,Female,English,0,7,0,1,1,
3R5LWXWHR08899AV6W8BXJU82R2GXZ,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,31EUONYN2V36JHKRK2P33R2AH5CVO7,A1GF29TP5AVQ49,Approved,Sat Dec 26 07:53:21 PST 2015,Sat Dec 26 07:55:02 PST 2015,Tue Dec 29 07:55:02 PST 2015,Sun Dec 27 07:27:29 PST 2015,,,101,100% (1/1),100% (1/1),100% (1/1),7,0.85,0.6,1.2,2.8,2.4,58,Yes,Female,english,0.86,7,0.93,0.94,0.94,
3R5LWXWHR08899AV6W8BXJU82R2GXZ,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,34T446B1C0EPHRM8R0SNNYI3Y0N0C4,A10LLZZHZVGWRW,Approved,Sun Dec 27 09:12:36 PST 2015,Sun Dec 27 09:13:36 PST 2015,Wed Dec 30 09:13:36 PST 2015,2015-12-30 17:18:11 UTC,,,60,100% (3/3),100% (1/1),100% (1/1),7,0.85,0.6,1.2,2.8,2.4,26,No,Female,english,0,7,0,1,1,
3R5LWXWHR08899AV6W8BXJU82R2GXZ,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,369J354OFDAXCEOSVB4NMQD99Q16GB,A14PFRHG0A2YY9,Approved,Sat Dec 26 10:24:08 PST 2015,Sat Dec 26 10:29:25 PST 2015,Tue Dec 29 10:29:25 PST 2015,Sun Dec 27 07:27:30 PST 2015,,,317,100% (1/1),100% (1/1),100% (1/1),7,0.85,0.6,1.2,2.8,2.4,50,No,Male,english,0,7,0,0,0,
3R5LWXWHR08899AV6W8BXJU82R2GXZ,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3C8HJ7UOP7UZSY4P8JZTWTQ1ALXMZN,A2BO8M77CS3SGZ,Approved,Sun Dec 27 04:05:30 PST 2015,Sun Dec 27 04:10:25 PST 2015,Wed Dec 30 04:10:25 PST 2015,Sun Dec 27 07:27:30 PST 2015,,,295,100% (8/8),100% (8/8),100% (8/8),7,0.85,0.6,1.2,2.8,2.4,31,No,Female,English,0,7,0,0.76,0.73,
3R5LWXWHR08899AV6W8BXJU82R2GXZ,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3EJJQNKU9R54YTHN75P3ILG6KHZHRY,A248ARSA6FS20S,Approved,Sat Dec 26 18:59:39 PST 2015,Sat Dec 26 19:03:10 PST 2015,Tue Dec 29 19:03:10 PST 2015,Sun Dec 27 07:27:30 PST 2015,,,211,100% (9/9),100% (9/9),100% (9/9),7,0.85,0.6,1.2,2.8,2.4,54,No,Male,English,0,7,0,0.78,1,None
3R5LWXWHR08899AV6W8BXJU82R2GXZ,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3EJPLAJKEMGX3VJXL3SC7XTFKLTZ61,A3SLL32XY9NZOG,Approved,Sun Dec 27 08:51:02 PST 2015,Sun Dec 27 08:53:07 PST 2015,Wed Dec 30 08:53:07 PST 2015,2015-12-30 16:53:09 UTC,,,125,100% (3/3),100% (1/1),100% (1/1),7,0.85,0.6,1.2,2.8,2.4,52,No,Female,English,0,7,0,0,0,
3R5LWXWHR08899AV6W8BXJU82R2GXZ,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3K9FOBBF2HJL5R8L5JNK1T4302VNL1,A3VOMP0WOJTB4I,Approved,Sun Dec 27 02:15:08 PST 2015,Sun Dec 27 02:23:40 PST 2015,Wed Dec 30 02:23:40 PST 2015,Sun Dec 27 07:27:30 PST 2015,,,512,100% (2/2),100% (2/2),100% (2/2),7,0.85,0.6,1.2,2.8,2.4,62,No,Female,English,1,7,0.76,0.64,0.69,This survey was good.
3R5LWXWHR08899AV6W8BXJU82R2GXZ,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3KIBXJ1WD5US36QFLYBW1IRT176OKF,A1GKEEI844CEKI,Approved,Sat Dec 26 08:34:04 PST 2015,Sat Dec 26 08:34:31 PST 2015,Tue Dec 29 08:34:31 PST 2015,Sun Dec 27 07:27:30 PST 2015,,,27,100% (10/10),100% (9/9),100% (9/9),7,0.85,0.6,1.2,2.8,2.4,37,No,Male,English,0.11,7,0.04,0.07,0.28,
3R5LWXWHR08899AV6W8BXJU82R2GXZ,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3OWEPKL089CMQ6JJ1PMAIOM25D97NL,A2HR7ZIX42FEPG,Approved,Sat Dec 26 10:47:08 PST 2015,Sat Dec 26 10:47:32 PST 2015,Tue Dec 29 10:47:32 PST 2015,Sun Dec 27 07:27:30 PST 2015,,,24,100% (9/9),100% (9/9),100% (9/9),7,0.85,0.6,1.2,2.8,2.4,28,No,Female,english,0,7,0,0.42,1,
3R5LWXWHR08899AV6W8BXJU82R2GXZ,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3QAVNHZ3EM4EL8EWWFIFFNK31QEALC,AUZBKS5UI3MXB,Approved,Sat Dec 26 10:34:57 PST 2015,Sat Dec 26 10:42:31 PST 2015,Tue Dec 29 10:42:31 PST 2015,Sun Dec 27 07:27:30 PST 2015,,,454,100% (1/1),100% (1/1),100% (1/1),7,0.85,0.6,1.2,2.8,2.4,26,No,Male,English,0,7,0,0.09,1,none
3R5LWXWHR08899AV6W8BXJU82R2GXZ,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3TDXMTX3CBUB85UNLZ4Q72QPO85I61,A5W92M5COSKMH,Approved,Sun Dec 27 13:04:12 PST 2015,Sun Dec 27 13:06:14 PST 2015,Wed Dec 30 13:06:14 PST 2015,2015-12-30 21:08:14 UTC,,,122,100% (1/1),100% (1/1),100% (1/1),7,0.85,0.6,1.2,2.8,2.4,29,Yes,Male,English,0.49,7,0,0.5,1,
3R5LWXWHR08899AV6W8BXJU82R2GXZ,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3TXMY6UCAEOD5KR78YM2249LBZLCQ4,A27GZN1JOOIAUW,Approved,Sat Dec 26 10:10:53 PST 2015,Sat Dec 26 10:17:24 PST 2015,Tue Dec 29 10:17:24 PST 2015,Sun Dec 27 07:27:31 PST 2015,,,391,100% (1/1),100% (1/1),100% (1/1),7,0.85,0.6,1.2,2.8,2.4,27,Yes,Male,English,0.18,7,0.25,0.91,0.76,
3R5LWXWHR08899AV6W8BXJU82R2GXZ,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3UXUOQ9OKEXF6NPUSLH5WI22664A7Y,A2CQP9DZSDUC5V,Approved,Sat Dec 26 09:00:34 PST 2015,Sat Dec 26 09:47:31 PST 2015,Tue Dec 29 09:47:31 PST 2015,2015-12-27 15:27:31 UTC,,,2817,100% (1/1),100% (1/1),100% (1/1),7,0.85,0.6,1.2,2.8,2.4,34,No,Female,English,0.1,7,0.02,0.3,0.16,
3R5LWXWHR08899AV6W8BXJU82R2GXZ,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3VNXK88KKCI3CUGLID6L617LM6WV9Z,A2I8VBHRESMG9S,Approved,Sat Dec 26 10:16:45 PST 2015,Sat Dec 26 10:20:21 PST 2015,Tue Dec 29 10:20:21 PST 2015,Sun Dec 27 07:28:28 PST 2015,,,216,100% (9/9),100% (9/9),100% (9/9),7,0.85,0.6,1.2,2.8,2.4,58,No,Male,English,0,7,0,0,1,
3R5LWXWHR08899AV6W8BXJU82R2GXZ,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3WETL7AQWT80ZYCQVDNYBQA09UT350,A3PYB8Z6FFWSOV,Approved,Sat Dec 26 19:07:58 PST 2015,Sat Dec 26 19:08:39 PST 2015,Tue Dec 29 19:08:39 PST 2015,Sun Dec 27 07:28:28 PST 2015,,,41,100% (11/11),100% (9/9),100% (9/9),7,0.85,0.6,1.2,2.8,2.4,26,No,Female,English,0,7,0,0.28,0.29,
3R5LWXWHR08899AV6W8BXJU82R2GXZ,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3WYGZ5XF3WF71YI8SFS5LN1UY1HSKY,A2WTDVHVVORNDU,Approved,Sun Dec 27 10:02:29 PST 2015,Sun Dec 27 10:03:24 PST 2015,Wed Dec 30 10:03:24 PST 2015,2015-12-30 18:08:13 UTC,,,55,100% (2/2),100% (2/2),100% (2/2),7,0.85,0.6,1.2,2.8,2.4,40,Yes,Male,Bengali,0,7,0,0,0,
3R5LWXWHR08899AV6W8BXJU82R2GXZ,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3XM0HYN6NKZ726A64CD8SNJERF3PEA,A2ESBX4C2Q6TQY,Approved,Sat Dec 26 06:57:17 PST 2015,Sat Dec 26 06:58:50 PST 2015,Tue Dec 29 06:58:50 PST 2015,Sun Dec 27 07:28:28 PST 2015,,,93,100% (2/2),100% (2/2),100% (2/2),7,0.85,0.6,1.2,2.8,2.4,46,No,Female,english,0.67,7,0.24,0.34,0.74,
3R5LWXWHR08899AV6W8BXJU82R2GXZ,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3YHH42UU5BFIKVGE4DLMQH8QS48L02,A2UF2FRGVW4T89,Approved,Sat Dec 26 12:54:26 PST 2015,Sat Dec 26 12:55:09 PST 2015,Tue Dec 29 12:55:09 PST 2015,Sun Dec 27 07:28:29 PST 2015,,,43,100% (9/9),100% (9/9),100% (9/9),7,0.85,0.6,1.2,2.8,2.4,42,No,Male,English,0.33,7,0,0.59,0.54,
3R5LWXWHR08899AV6W8BXJU82R2GXZ,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3Z2R0DQ0JHEBAZ902E2WWABLG5CE2D,A2OAZPREKF6PQR,Approved,Sat Dec 26 07:05:45 PST 2015,Sat Dec 26 07:06:09 PST 2015,Tue Dec 29 07:06:09 PST 2015,Sun Dec 27 07:28:29 PST 2015,,,24,100% (9/9),100% (9/9),100% (9/9),7,0.85,0.6,1.2,2.8,2.4,26,Yes,Female,Telugu,0,7,0,1,1,no
35YHTYFL1G3ARK95VX1BRDXBL1TVFB,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,30JNVC0OR9K4MS2NUQ03DV61OV1HQ1,AQNIO8YEHWUBR,Approved,Sat Dec 26 21:13:13 PST 2015,Sat Dec 26 21:15:56 PST 2015,Tue Dec 29 21:15:56 PST 2015,Sun Dec 27 07:27:15 PST 2015,,,163,100% (1/1),100% (1/1),100% (1/1),8,0.85,0.6,1.2,2.8,0,24,Yes,Female,English,0,8,1,0.03,0,
35YHTYFL1G3ARK95VX1BRDXBL1TVFB,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,31Q0U3WYDPFJCZCUW2OCLH9Z2GB71S,A248ARSA6FS20S,Approved,Sat Dec 26 19:09:19 PST 2015,Sat Dec 26 19:10:20 PST 2015,Tue Dec 29 19:10:20 PST 2015,Sun Dec 27 07:27:15 PST 2015,,,61,100% (9/9),100% (9/9),100% (9/9),8,0.85,0.6,1.2,2.8,0,54,No,Male,English,0.87,8,0.62,1,1,None
35YHTYFL1G3ARK95VX1BRDXBL1TVFB,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,32Q90QCQ1SL6RFDQRK80W6XFXBVEK8,AIR4UQNPIMFCJ,Approved,Sun Dec 27 17:22:03 PST 2015,Sun Dec 27 17:28:38 PST 2015,Wed Dec 30 17:28:38 PST 2015,2015-12-31 01:33:11 UTC,,,395,100% (3/3),100% (1/1),100% (1/1),8,0.85,0.6,1.2,2.8,0,43,Yes,Female,English,1,8,1,1,1,
